FI_CODIGO,FI_DESCRIPCION,FI_CATEGORIA,FI_DESCRIPCIONDETALLADA,FI_VENDEDOR,FI_STATUS,FI_UNIDAD,FI_TIPOCODIGOBARRA,FI_IMAGEN,FI_SUSTITUTO1,FI_SUSTITUTO2,FI_SUSTITUTO3,FI_REFERENCIA,FI_MARCA,FI_MONEDA,FI_FACTORCONVERSION,FI_UNDEXISTENCIA2,FI_PUESTO,FI_SUJETOACOMISION,FI_MONTOCOMISION,FI_CUENTASCONTABLES,FI_PESOPRODUCTO,FI_DIASDEREPOSICION,FI_PRESENTACION,FI_GARANTIA,FI_SUSTITUTO4,FI_SUSTITUTO5,FI_MONTOCOMISIONP,FI_DEPOSITOS,FI_OFERTAS,FI_VENCIMIENTOS,FI_CLASIFICACION,FI_MANEJOINVENTARIO,FI_SERIALES,FI_CREACION,FI_INVENTARIOINICIALUNIDADES,FI_INVENTARIOINICIALCOSTO,FI_CAPACIDAD,FI_EXISTDECIMAL,FI_COMPUESTOSERIALES,FI_VENDEDORFIJO,FI_VENDEDORFIJOACTIVO,FI_MODELO,FI_SUBCATEGORIA,FI_PESOAFECTACOSTO,FI_IMPRESORA,BASE_AUTOINCREMENT,FI_ZEXTRA1,FI_ZEXTRA2,FI_ZEXTRA3,FI_ZEXTRA4,FI_ZEXTRA5,FI_ZEXTRA6,FI_ZEXTRA1VENTA,FI_ZEXTRA2VENTA,FI_ZEXTRA3VENTA,FI_ZEXTRA4VENTA,FI_ZEXTRA5VENTA,FI_ZEXTRA6VENTA,FI_ZEXTRA1VENTAMOD,FI_ZEXTRA2VENTAMOD,FI_ZEXTRA3VENTAMOD,FI_ZEXTRA4VENTAMOD,FI_ZEXTRA5VENTAMOD,FI_ZEXTRA6VENTAMOD,FI_INTERNET,FI_BALANZA,FI_CODIGOBARRA,FI_PRECIOLISTA,FI_APROVECHAPORC,FI_ARANCEL,FI_POSENTREGA
0K3Y0-11-SFX-FO,CONCHA BIELA 0.20 RIO 1.3-1.5 - FORD PAR,110,,,True,UNIVERSAL,,,,,,,FORD PARTS,2,,,,False,"0,0",,"0,0",,,0,,,False,True,False,False,0,0,False,,"0,0","0,0","1,0",False,False,002,False,6-B,NACIONAL,,,7984,,,,,,,,,,,,,,,,,,,,,,,,,
0K3Y0-11-SFY-030,CONCHA BIELA 0.30 RIO 1.3-1.5 - MOBIS,49,,,True,,,,,,,,MOBIS,2,,,,False,"0,0",,"0,0",,,0,,,False,True,False,False,0,0,False,,"0,0","0,0","1,0",False,False,002,False,13-G,NACIONAL,,,5014,,,,,,,,,,,,,,,,,,,,,,,,,
0K3Y0-11-SFY-FO,CONCHA BIELA 0.30 RIO 1.3-1.5 - FORD PAR,110,,,True,,,,,,,,FORD PARTS,2,,,,False,"0,0",,"0,0",,,0,,,False,True,False,False,0,0,False,,"0,0","0,0","1,0",False,False,002,False,6-C,NACIONAL,,,7985,,,,,,,,,,,,,,,,,,,,,,,,,
0K3Y0-11-SFZ-040,CONCHA BIELA 0.40 RIO 1.3-1.5 - MOBIS,49,,,True,,,,,,,,MOBIS,2,,,,False,"0,0",,"0,0",,,0,,,False,True,False,False,0,0,False,,"0,0","0,0","1,0",False,False,002,False,13-G,NACIONAL,,,5015,,,,,,,,,,,,,,,,,,,,,,,,,
1000-1150,LIMPIA MOTOR SPRAY VS 500ML,365,,,True,,,,,,,,VS,2,,,,False,"0,0",,"0,0",,,0,,,False,True,False,False,0,0,False,,"0,0","0,0","1,0",False,False,001,False,G41-C + EXH,NACIONAL,,,5487,,,,,,,,,,,,,,,,,,,,,,,,,
1000-1241,LIMPIA FRENOS EN SPRAY 440ML,365,,,True,,,,,,,,VS,2,,,,False,"0,0",,"0,0",,,0,,,False,True,False,False,0,0,False,,"0,0","0,0","1,0",False,False,001,False,G44-C + EXH,NACIONAL,,,5504,,,,,,,,,,,,,,,,,,,,,,,,,
10002096,MANGUERA INF GETZ CONTINENTAL,476,,,True,,,,,,,,CONTINENTAL,2,,,,False,"0,0",,"0,0",,,0,,,False,True,False,False,0,0,False,,"0,0","0,0","1,0",False,False,002,False,G27-G,NACIONAL,,,4835,,,,,,,,,,,,,,,,,,,,,,,,,
10002104,MANGUERA TAPA VALVULA CORSA KOSYN,306,,,True,,,,,,,,KOSYN,2,,,,False,"0,0",,"0,0",,,0,,,False,True,False,False,0,0,False,,"0,0","0,0","1,0",False,False,001,False,G25-E,NACIONAL,,,5429,,,,,,,,,,,,,,,,,,,,,,,,,
101961-6650-CO,BOMBA GASOLINA COMPLETA LANCER CS TOURIN,64,,,True,MITSUBISHI,,,,,,,COWTOTAL,2,,,,False,"0,0",,"0,0",,,0,,,False,True,False,False,0,0,False,,"0,0","0,0","1,0",False,False,002,False,EXHIBICION,NACIONAL,,,7784,,,,,,,,,,,,,,,,,,,,,,,,,
101YU20-MI,CORREA TIEMPO ATOS 1.1/PICANTO 1.1 - MIT,386,,,True,HYUNDAI,,,,,,,MITSUBA,2,,,,False,"0,0",,"0,0",,,0,,,False,True,False,False,0,0,False,,"0,0","0,0","1,0",False,False,002,False,16-B (101D),NACIONAL,,,7618,,,,,,,,,,,,,,,,,,,,,,,,,
1020004,SOCATE BOMBILLO H-7 (CERÁMICA) FC,364,,,True,PERIQUITO,,,,,,,FC,2,,,,False,"0,0",,"0,0",,,0,,,False,True,False,False,0,0,False,,"0,0","0,0","1,0",False,False,002,False,7-B,NACIONAL,,,5537,,,,,,,,,,,,,,,,,,,,,,,,,
1035A948/37-AN,TAPA VALVULA MONTERO SPORT 2014 LH/RH,517,,,True,MITSUBISHI,,,,,,,ANCARS,2,,,,False,"0,0",,"0,0",,,0,,,False,True,False,False,0,0,False,,"0,0","0,0","1,0",False,False,008,False,REPISA BAÑO,CHINA,,,13808,,,,,,,,,,,,,,,,,,,,,,,,,
105706-CO,MANGUERA AGUA/AIRE 3/8 ROJA POR METRO,412,,,True,UNIVERSAL,,,,,,,CONTINENTAL,2,,,,False,"0,0",,"0,0",,,0,,,False,True,False,False,0,0,False,,"0,0","0,0","1,0",True,False,002,False,PARED CORREAS,NACIONAL,,,8117,,,,,,,,,,,,,,,,,,,,,,,,,
105HTB22-DAY,CORREA TIEMPO GETZ 1.6/XD 1.6 - DAYCO,388,,,True,HYUNDAI,,,,,,,DAYCO,2,,,,False,"0,0",,"0,0",,,0,,,False,True,False,False,0,0,False,,"0,0","0,0","1,0",False,False,002,False,PARED/C (105D),NACIONAL,,,9757,,,,,,,,,,,,,,,,,,,,,,,,,
105RU22-MI,CORREA TIEMPO GETZ 1.6/XD 1.6 - MIT,96,,,True,HYUNDAI,,,,,,,MITSUBA,2,,,,False,"0,0",,"0,0",,,0,,,False,True,False,False,0,0,False,,"0,0","0,0","1,0",False,False,002,False,16-C (105D),NACIONAL,,,7617,,,,,,,,,,,,,,,,,,,,,,,,,
107YU25-MI,CORREA TIEMPO LANCER CK1/CK2/SIGNO - MI,96,,,True,MITSUBISHI,,,,,,,MITSUBA,2,,,,False,"0,0",,"0,0",,,0,,,False,True,False,False,0,0,False,,"0,0","0,0","1,0",False,False,002,False,16-B (107D),NACIONAL,,,8173,,,,,,,,,,,,,,,,,,,,,,,,,
107YU25-NPC,CORREA TIEMPO LANCER CK1/CK2/SIGNO - NPC,306,,,True,MITSUBISHI,,,,,,,NPC,2,,,,False,"0,0",,"0,0",,,0,,,False,True,False,False,0,0,False,,"0,0","0,0","1,0",False,False,002,False,16-B (107D),NACIONAL,,,8373,,,,,,,,,,,,,,,,,,,,,,,,,
109YU25-MI,CORREA TIEMPO LANCER 1.6 CS3/SPARK - MIT,386,,,True,MITSUBISHI,,,,,,,MITSUBA,2,,,,False,"0,0",,"0,0",,,0,,,False,True,False,False,0,0,False,,"0,0","0,0","1,0",False,False,002,False,16-E (109D),NACIONAL,,,7952,,,,,,,,,,,,,,,,,,,,,,,,,
110S8M22-MI,CORREA TIEMPO ACCENT/GETZ 1.3 - MITSUBA,386,,,True,HYUNDAI,,,,,,,MITSUBA,2,,,,False,"0,0",,"0,0",,,0,,,False,True,False,False,0,0,False,,"0,0","0,0","1,0",False,False,002,False,16-B (110D),NACIONAL,,,7616,,,,,,,,,,,,,,,,,,,,,,,,,
1115A102-0.50-TA,CONCHA BIELA 0.20 TOURING 2.0 CS6 - TAIH,COP,,,True,MITSUBISHI,,,,,,,TAIHO,2,,,,False,"0,0",,"0,0",,,0,,,False,True,False,False,0,0,False,,"0,0","0,0","1,0",False,False,002,False,6-B,NACIONAL,,,8068,,,,,,,,,,,,,,,,,,,,,,,,,
1115A102-010-TA,CONCHA BIELA 0.10 TOURING 2.0 CS6 -TVLHO,388,,,True,MITSUBISHI,,,,,,,TVLHO,2,,,,False,"0,0",,"0,0",,,0,,,False,True,False,False,0,0,False,,"0,0","0,0","1,0",False,False,002,False,6-C,NACIONAL,,,8489,,,,,,,,,,,,,,,,,,,,,,,,,
1115A102-020,CONCHA BIELA 0.20 TOURING 2.0 CS6 - MOSS,92,,,True,MITSUBISHI,,,,,,,MOSS JAPÓN,2,,,,False,"0,0",,"0,0",,,0,,,False,True,False,False,0,0,False,,"0,0","0,0","1,0",False,False,001,False,6-B,NACIONAL,,,5695,,,,,,,,,,,,,,,,,,,,,,,,,
1115A102-030-TA,CONCHA BIELA 0.30 TOURING 2.0 CS6 -TVLHO,388,,,True,MITSUBISHI,,,,,,,TVLHO,2,,,,False,"0,0",,"0,0",,,0,,,False,True,False,False,0,0,False,,"0,0","0,0","1,0",False,False,008,False,6-C,NACIONAL,,,11127,,,,,,,,,,,,,,,,,,,,,,,,,
1115A102-1.00-TA,CONCHA BIELA 0.40 TOURING 2.0 - TAIHO,COP,,,True,MITSUBISHI,,,,,,,TAIHO,2,,,,False,"0,0",,"0,0",,,0,,,False,True,False,False,0,0,False,,"0,0","0,0","1,0",False,False,002,False,6-B,NACIONAL,,,7758,,,,,,,,,,,,,,,,,,,,,,,,,
1115A102-STD-TA,CONCHA BIELA STD TOURING 2.0 CS6 - TVLHO,388,,,True,MITSUBISHI,,,,,,,TVLHO,2,,,,False,"0,0",,"0,0",,,0,,,False,True,False,False,0,0,False,,"0,0","0,0","1,0",False,False,002,False,6-C,NACIONAL,,,8776,,,,,,,,,,,,,,,,,,,,,,,,,
11165-C4011,CRUCETA TUCSON 4x2 - MCH,325,,,True,,,,,,,,MCH,2,,,,False,"0,0",,"0,0",,,0,,,False,True,False,False,0,0,False,,"0,0","0,0","1,0",False,False,003,False,24-C,NACIONAL,,,6374,,,,,,,,,,,,,,,,,,,,,,,,,
111RU17-MI,CORREA TIEMPO CORSA/CHEVY C2 - MITSUBA,96,,,True,CHEVROLET,,,,,,,MITSUBA,2,,,,False,"0,0",,"0,0",,,0,,,False,True,False,False,0,0,False,,"0,0","0,0","1,0",False,False,002,False,16-E (111D),NACIONAL,,,8171,,,,,,,,,,,,,,,,,,,,,,,,,
111RU25-MI,CORREA TIEMPO ELANTRA 1.8 - MITSUBA,386,,,True,HYUNDAI,,,,,,,MITSUBA,2,,,,False,"0,0",,"0,0",,,0,,,False,True,False,False,0,0,False,,"0,0","0,0","1,0",False,False,002,False,16-E (111D),NACIONAL,,,9173,,,,,,,,,,,,,,,,,,,,,,,,,
113RU25-MI,CORREA TIEMPO ELANTRA 2.0/TUCSON/SPOR2.0,96,,,True,HYUNDAI,,,,,,,MITSUBA,2,,,,False,"0,0",,"0,0",,,0,,,False,True,False,False,0,0,False,,"0,0","0,0","1,0",False,False,008,False,16-E (113D),NACIONAL,,,11264,,,,,,,,,,,,,,,,,,,,,,,,,
113X254H-DAY,CORREA TIEMPO ELANTRA 2.0/TUCSN/SPORT DA,388,,,True,HYUNDAI,,,,,,,DAYCO,2,,,,False,"0,0",,"0,0",,,0,,,False,True,False,False,0,0,False,,"0,0","0,0","1,0",False,False,008,False,PARED CORREAS,NACIONAL,,,11449,,,,,,,,,,,,,,,,,,,,,,,,,
114-1101- DEPO,x,3, ,,True,,,,,,,´,JAPONES,2,,,,False,"0,0",,"0,0",,,0,,,False,True,False,False,0,0,False,,,"0,0","0,0",False,False,008,False,31 A + EXC,NACIONAL,,,36,,,,,,,,,,,,,,,,,,,,,,,,,
114-1101-DEPO,x,1, ,,True,,,,,,,´,JAPONES,2,,,,False,"0,0",,"0,0",,,0,,,False,True,False,False,0,0,False,,,"0,0","0,0",False,False,008,False,31A + EXC,NACIONAL,,,37,,,,,,,,,,,,,,,,,,,,,,,,,
11749-10,ROLINERA TRS CORSA INTERNA - GM KOREA,498,,,True,,,,,,,,GM KOREA,2,,,,False,"0,0",,"0,0",,,0,,,False,True,False,False,0,0,False,,"0,0","0,0","1,0",False,False,002,False,7-A,NACIONAL,,,3930,,,,,,,,,,,,,,,,,,,,,,,,,
12006-A1021-MC,CONMUTADOR IGNICION ACCENT/EXCEL-MCH,325,,,True,HYUNDAI,,,,,,,MCH,2,,,,False,"0,0",,"0,0",,,0,,,False,True,False,False,0,0,False,,"0,0","0,0","1,0",False,False,002,False,17-C,NACIONAL,,,7659,,,,,,,,,,,,,,,,,,,,,,,,,
12006400-MCH,RELAY DE PODER EXCE/ELANTRA/SONATA,325,,,True,UNIVERSAL,,,,,,,MCH,2,,,,False,"0,0",,"0,0",,,0,,,False,True,False,False,0,0,False,,"0,0","0,0","1,0",False,False,002,False,4-D,NACIONAL,,,9837,,,,,,,,,,,,,,,,,,,,,,,,,
1210TUCRRA48-HI,PUNTA TRIPOIDE TUCSON 27x23 - HISA,521,,,True,HYUNDAI,,,,,,,HISA,2,,,,False,"0,0",,"0,0",,,0,,,False,True,False,False,0,0,False,,"0,0","0,0","1,0",False,False,002,False,13-D,PANAMA,,,9298,,,,,,,,,,,,,,,,,,,,,,,,,
12129596,MANGUERA TOMA SENSOR MAF CORSA,498,,,True,,,,,,,,MORUCH,2,,,,False,"0,0",,"0,0",,,0,,,False,True,False,False,0,0,False,,"0,0","0,0","1,0",False,False,002,False,29-C,NACIONAL,,,6152,,,,,,,,,,,,,,,,,,,,,,,,,
121YU29-MI,CORREA TIEMPO LANCER CS6 2.0/N31W -MITSU,96,,,True,MITSUBISHI,,,,,,,MITSUBA,2,,,,False,"0,0",,"0,0",,,0,,,False,True,False,False,0,0,False,,"0,0","0,0","1,0",False,False,002,False,16-C (121D),NACIONAL,,,7619,,,,,,,,,,,,,,,,,,,,,,,,,
121YU29-QP,CORREA TIEMPO LANCER CS6 2.0/N31W - QP,388,,,True,MITSUBISHI,,,,,,,QUALITY PARTS,2,,,,False,"0,0",,"0,0",,,0,,,False,True,False,False,0,0,False,,"0,0","0,0","1,0",False,False,008,False,16-B (121D),NACIONAL,,,11461,,,,,,,,,,,,,,,,,,,,,,,,,
12204-11040-DI,VALVULA PCV MITSUBISHI CURVA PLASTICA -D,504,,,True,,,,,,,,DIAMOND,2,,,,False,"0,0",,"0,0",,,0,,,False,True,False,False,0,0,False,,"0,0","0,0","0,0",False,False,008,False,4-C,PANAMA,,,13851,,,,,,,,,,,,,,,,,,,,,,,,,
12204-15030-DI,VALVULA PCV MITSUBISHI RECTA PLASTICA -D,504,,,True,MITSUBISHI,,,,,,,DIAMOND,2,,,,False,"0,0",,"0,0",,,0,,,False,True,False,False,0,0,False,,"0,0","0,0","1,0",False,False,008,False,4-C,PANAMA,,,13862,,,,,,,,,,,,,,,,,,,,,,,,,
122RU19-MI,CORREA TIEMPO L300 2.0 CARBURADA - MITSU,386,,,True,MITSUBISHI,,,,,,,MITSUBA,2,,,,False,"0,0",,"0,0",,,0,,,False,True,False,False,0,0,False,,"0,0","0,0","1,0",False,False,002,False,16-D (122D),NACIONAL,,,10530,,,,,,,,,,,,,,,,,,,,,,,,,
1259-151,BUJE SELECTOR CAMBIOS AVEO/CORSA - GM BR,61,,,True,CHEVROLET,,,,,,,GM BRASIL,2,,,,False,"0,0",,"0,0",,,0,,,False,True,False,False,0,0,False,,"0,0","0,0","1,0",False,False,002,False,9-B,NACIONAL,,,5034,,,,,,,,,,,,,,,,,,,,,,,,,
127RU25-MI,CORREA TIEMPO AVEO 1.6 - MITSUBA,96,,,True,CHEVROLET,,,,,,,MITSUBA,2,,,,False,"0,0",,"0,0",,,0,,,False,True,False,False,0,0,False,,"0,0","0,0","1,0",False,False,002,False,16-D (127D),NACIONAL,,,9022,,,,,,,,,,,,,,,,,,,,,,,,,
12810-81401-IC,TENSOR C/TIEMPO SPARK/ MATIZ - ICHIBAN,306,,,True,CHEVROLET,,,,,,,ICHIBAN,2,,,,False,"0,0",,"0,0",,,0,,,False,True,False,False,0,0,False,,"0,0","0,0","1,0",False,False,002,False,41-B,NACIONAL,,,9169,,,,,,,,,,,,,,,,,,,,,,,,,
12X22X7-MI,ESTOPERA DISTRIBUIDOR MITSUBISHI 12x22x7,388,,,True,MITSUBISHI,,,,,,,MITSUBISHI,2,,,,False,"0,0",,"0,0",,,0,,,False,True,False,False,0,0,False,,"0,0","0,0","1,0",False,False,002,False,5-B,NACIONAL,,,7989,,,,,,,,,,,,,,,,,,,,,,,,,
12X22X9-CN,ESTOPERA DISTRIBUIDOR MITSUBISHI 12x22x9,388,,,True,MITSUBISHI,,,,,,,CNBF,2,,,,False,"0,0",,"0,0",,,0,,,False,True,False,False,0,0,False,,"0,0","0,0","1,0",False,False,002,False,5-B,NACIONAL,,,7990,,,,,,,,,,,,,,,,,,,,,,,,,
13272717,FILTRO AIRE CRUZE,498,,,True,CHEVROLET,,,,,,,GM ORIGINAL,2,,,,False,"0,0",,"0,0",,,0,,,False,True,False,False,0,0,False,,"0,0","0,0","1,0",False,False,002,False,14-E,NACIONAL,,,3965,,,,,,,,,,,,,,,,,,,,,,,,,
13278359,TERMINAL CRUZE/ORLANDO - DRIVEX,189,,,True,,,,,,,,DRIVEX,2,,,,False,"0,0",,"0,0",,,0,,,False,True,False,False,0,0,False,,"0,0","0,0","1,0",False,False,003,False,18-D,NACIONAL,,,6283,,,,,,,,,,,,,,,,,,,,,,,,,
1334135-KOT,BOMBA AGUA OPTRA DESIGN / ADVANCE-KOT,69,,,True,CHEVROLET,,,,,,,KOTAI,2,,,,False,"0,0",,"0,0",,,0,,,False,True,False,False,0,0,False,,"0,0","0,0","1,0",False,False,008,False,23-C,NACIONAL,,,13979,,,,,,,,,,,,,,,,,,,,,,,,,
1334139-KOT,BOMBA AGUA OPTRA LIMITED - KOTAI,69,,,True,HYUNDAI,,,,,,,KOTAI,2,,,,False,"0,0",,"0,0",,,0,,,False,True,False,False,0,0,False,,"0,0","0,0","1,0",False,False,008,False,23-C,NACIONAL,,,13980,,,,,,,,,,,,,,,,,,,,,,,,,
13465094-GM,ENVASE RADIADOR CRUZE / ORLANDO - GM,297,,,True,CHEVROLET,,,,,,,GM KOREANO,2,,,,False,"0,0",,"0,0",,,0,,,False,True,False,False,0,0,False,,"0,0","0,0","1,0",False,False,002,False,35-D,NACIONAL,,,8572,,,,,,,,,,,,,,,,,,,,,,,,,
13504557-CAP,FLOTADOR GASOLINA CRUZE - CAP,COP,,,True,CHEVROLET,,,,,,,CAP,2,,,,False,"0,0",,"0,0",,,0,,,False,True,False,False,0,0,False,,"0,0","0,0","1,0",False,False,002,False,17-E,NACIONAL,,,7761,,,,,,,,,,,,,,,,,,,,,,,,,
13505131-KO,BASE AMORT DLT CRUZE - GM KOREA,83,,,True,,,,,,,,GM - KOREANO,2,,,,False,"0,0",,"0,0",,,0,,,False,True,False,False,0,0,False,,"0,0","0,0","1,0",False,False,002,False,11-D,NACIONAL,,,8926,,,,,,,,,,,,,,,,,,,,,,,,,
13554124-TSA,MODULO ELECTRO LANCER CS 02/14 - TSA,306,,,True,MITSUBISHI,,,,,,,TSA,2,,,,False,"0,0",,"0,0",,,0,,,False,True,False,False,0,0,False,,"0,0","0,0","1,0",False,False,008,False,43-B,NACIONAL,,,14031,,,,,,,,,,,,,,,,,,,,,,,,,
13577231-CL,BOMBA GASOLINA COMPLETA CRUZE- CLIPSE,504,,,True,,,,,,,,CLIPSE,2,,,,False,"0,0",,"0,0",,,0,,,False,True,False,False,0,0,False,,"0,0","0,0","1,0",False,False,002,False,24-H,PANAMA,,,7486,,,,,,,,,,,,,,,,,,,,,,,,,
137S8M22-MI,CORREA TIEMPO RIO STYLUS 1.5 (137D) - MI,386,,,True,HYUNDAI,,,,,,,MITSUBA,2,,,,False,"0,0",,"0,0",,,0,,,False,True,False,False,0,0,False,,"0,0","0,0","1,0",False,False,008,False,16-E,NACIONAL,,,11265,,,,,,,,,,,,,,,,,,,,,,,,,
13AV0200,"CORREA EN ""V"" 15230 (23"") 91D",502,,,True,UNIVERSAL,,,,,,,KAIOU,2,,,,False,"0,0",,"0,0",,,0,,,False,True,False,False,0,0,False,,"0,0","0,0","1,0",False,False,002,False,PARED CORREA,PANAMA,,,2322,,,,,,,,,,,,,,,,,,,,,,,,,
14-P,"LLAVE CRUZ PEQUEÑA 14""",214,,,True,,,,,,,,TOLSEN CROMADA,2,,,,False,"0,0",,"0,0",,,0,,,False,True,False,False,0,0,False,,"0,0","0,0","1,0",False,False,002,False,G33-E,NACIONAL,,,3772,,,,,,,,,,,,,,,,,,,,,,,,,
1404,TORNILLO CARTER CHEVROLET/HYUNDAI/MITSUB,523,,,True,UNIVERSAL,,,,,,,NACIONAL,2,,,,False,"0,0",,"0,0",,,0,,,False,True,False,False,0,0,False,,"0,0","0,0","1,0",False,False,003,False,4-B,NACIONAL,,,6760,,,,,,,,,,,,,,,,,,,,,,,,,
142458-SU,BOMBA FRENO LANCER TOURING 2.0 CS6 - SUB,301,,,True,MITSUBISHI,,,,,,,SUBRAKE,2,,,,False,"0,0",,"0,0",,,0,,,False,True,False,False,0,0,False,,"0,0","0,0","1,0",False,False,002,False,23-A,NACIONAL,,,9180,,,,,,,,,,,,,,,,,,,,,,,,,
1450A065-GZ,VALVULA IAC LANCER CK4/CK5-CS6/3 - GNGZ,525,,,True,MITSUBISHI,,,,,,,GZGN,2,,,,False,"0,0",,"0,0",,,0,,,False,True,False,False,0,0,False,,"0,0","0,0","1,0",False,False,008,False,3-F (FINO),CHINA,,,14247,,,,,,,,,,,,,,,,,,,,,,,,,
149RU25-MIT,CORREA TIEMPO MONTERO DAKAR- MIT,COP,,,True,MITSUBISHI,,,,,,,MITSUBA,2,,,,False,"0,0",,"0,0",,,0,,,False,True,False,False,0,0,False,,"0,0","0,0","1,0",False,False,008,False,16-C (149D),NACIONAL,,,10847,,,,,,,,,,,,,,,,,,,,,,,,,
1500A098-SY,FILTRO AIRE L200 SPORTERO/M SPORT 2014,521,,,True,MITSUBISHI,,,,,,,SYNTECFIL,2,,,,False,"0,0",,"0,0",,,0,,,False,True,False,False,0,0,False,,"0,0","0,0","1,0",False,False,002,False,24-A,PANAMA,,,8431,,,,,,,,,,,,,,,,,,,,,,,,,
150305011RE,MANILLA EXT DLT L-300 RH - COMPASS,306,,,True,,,,,,,YA,COMPASS,2,,,,False,"0,0",,"0,0",,,0,,,False,True,False,False,0,0,False,,"0,0","0,0","1,0",False,False,001,False,33-A,NACIONAL,,,1320,,,,,,,,,,,,,,,,,,,,,,,,,
153RU29-GA,CORREA TIEMPO MF 2.0 H41- GATES,540,,,True,MITSUBISHI,,,,,,,GATES,2,,,,False,"0,0",,"0,0",,,0,,,False,True,False,False,0,0,False,,"0,0","0,0","1,0",False,False,008,False,16-E (153D),NACIONAL,,,13992,,,,,,,,,,,,,,,,,,,,,,,,,
153RU29-MA,CORREA TIEMPO MF 2.0 H41- MASTERKING,541,,,True,MITSUBISHI,,,,,,,MASTER KING,2,,,,False,"0,0",,"0,0",,,0,,,False,True,False,False,0,0,False,,"0,0","0,0","1,0",False,False,008,False,16-D (153D),NACIONAL,,,11316,,,,,,,,,,,,,,,,,,,,,,,,,
15781002,FORMULA MECANICA 240ML DR. CARE,77,,,True,,,,,,,,DR. CARE,2,,,,False,"0,0",,"0,0",,,0,,,False,True,False,False,0,0,False,,"0,0","0,0","1,0",False,False,001,False,G35-C + EXH,NACIONAL,,,5485,,,,,,,,,,,,,,,,,,,,,,,,,
160108014-GTX,MANILLA INT SPARK LH - GTX,529,,,True,CHEVROLET,,,,,,,GTX,2,,,,False,"0,0",,"0,0",,,0,,,False,True,False,False,0,0,False,,"0,0","0,0","1,0",False,False,002,False,22-A,NACIONAL,,,7918,,,,,,,,,,,,,,,,,,,,,,,,,
160108015-GTX,MANILLA INT SPARK RH - GTX,529,,,True,CHEVROLET,,,,,,,GTX,2,,,,False,"0,0",,"0,0",,,0,,,False,True,False,False,0,0,False,,"0,0","0,0","1,0",False,False,002,False,22-C,NACIONAL,,,7919,,,,,,,,,,,,,,,,,,,,,,,,,
160108017-GTX,MANILLA INT CORSA DLT RH - GTX,529,,,True,,,,,,,,GTX,2,,,,False,"0,0",,"0,0",,,0,,,False,True,False,False,0,0,False,,"0,0","0,0","1,0",False,False,002,False,22-E,NACIONAL,,,7912,,,,,,,,,,,,,,,,,,,,,,,,,
160108018-GTX,MANILLA INT CORSA DLT LH - GTX,529,,,True,,,,,,,,GTX,2,,,,False,"0,0",,"0,0",,,0,,,False,True,False,False,0,0,False,,"0,0","0,0","1,0",False,False,002,False,22-E,NACIONAL,,,7913,,,,,,,,,,,,,,,,,,,,,,,,,
160108019-GTX,MANILLA INT CORSA TRS RH - GTX,529,,,True,CHEVROLET,,,,,,,GTX,2,,,,False,"0,0",,"0,0",,,0,,,False,True,False,False,0,0,False,,"0,0","0,0","1,0",False,False,002,False,22-E,NACIONAL,,,7917,,,,,,,,,,,,,,,,,,,,,,,,,
160108020-GTX,MANILLA INT CORSA TRS LH - GTX,529,,,True,CHEVROLET,,,,,,,GTX,2,,,,False,"0,0",,"0,0",,,0,,,False,True,False,False,0,0,False,,"0,0","0,0","1,0",False,False,002,False,22-E,NACIONAL,,,7916,,,,,,,,,,,,,,,,,,,,,,,,,
160108021-GTX,MANILLA EXT DLT CORSA RH - GTX,529,,,True,CHEVROLET,,,,,,,GTX,2,,,,False,"0,0",,"0,0",,,0,,,False,True,False,False,0,0,False,,"0,0","0,0","1,0",False,False,002,False,22-E,NACIONAL,,,7911,,,,,,,,,,,,,,,,,,,,,,,,,
160108022-GTX,MANILLA EXT DLT CORSA LH - GTX,529,,,True,CHEVROLET,,,,,,,GTX,2,,,,False,"0,0",,"0,0",,,0,,,False,True,False,False,0,0,False,,"0,0","0,0","1,0",False,False,002,False,22-E,NACIONAL,,,7910,,,,,,,,,,,,,,,,,,,,,,,,,
160108023-GTX,MANILLA EXT TRS CORSA RH - GTX,529,,,True,CHEVROLET,,,,,,,GTX,2,,,,False,"0,0",,"0,0",,,0,,,False,True,False,False,0,0,False,,"0,0","0,0","1,0",False,False,002,False,22-E,NACIONAL,,,7914,,,,,,,,,,,,,,,,,,,,,,,,,
160108024-GTX,MANILLA EXT TRS CORSA LH - GTX,529,,,True,CHEVROLET,,,,,,,GTX,2,,,,False,"0,0",,"0,0",,,0,,,False,True,False,False,0,0,False,,"0,0","0,0","1,0",False,False,002,False,22-E,NACIONAL,,,7915,,,,,,,,,,,,,,,,,,,,,,,,,
16137039-AN,SENSOR MAP CORSA/BLAZER 3 PIN - ANCARS,517,,,True,CHEVROLET,,,,,,,ANCARS,2,,,,False,"0,0",,"0,0",,,0,,,False,True,False,False,0,0,False,,"0,0","0,0","1,0",False,False,003,False,3-G,CHINA,,,10258,,,,,,,,,,,,,,,,,,,,,,,,,
162S8M20-MI,CORREA TIEMPO OPTRA DESIGN - MITS,386,,,True,CHEVROLET,,,,,,,MITSUBA,2,,,,False,"0,0",,"0,0",,,0,,,False,True,False,False,0,0,False,,"0,0","0,0","1,0",False,False,002,False,16-B (162D),NACIONAL,,,8172,,,,,,,,,,,,,,,,,,,,,,,,,
